category_id,stream_id,xtream_name,logical_name,type,provider_epg_id,target_xmltv_id,status,notes,source_file
598,429382,US: FOX 64 (WNAC) PROVIDENCE HD ,US: FOX 64 (WNAC) PROVIDENCE,fixed,,,needs-mapping,,FOX.rtf
598,429305,US: FOX 64 HD [PROVIDENCE],US: FOX 64,fixed,,,needs-mapping,,FOX.rtf
598,429381,US: FOX 66 (WSMH) FLINT HD,US: FOX 66 (WSMH) FLINT,fixed,,,needs-mapping,,FOX.rtf
598,429380,US: FOX 67 (KFXV) TEXAS HD ,US: FOX 67 (KFXV) TEXAS,fixed,,,needs-mapping,,FOX.rtf
598,429379,US: FOX 67 (KFXV) TEXAS HD,US: FOX 67 (KFXV) TEXAS,fixed,,,needs-mapping,,FOX.rtf
598,429378,US: FOX 68 (WSYT) SYRACE HD,US: FOX 68 (WSYT) SYRACE,fixed,,,needs-mapping,,FOX.rtf
598,429377,US: FOX 68 (WSYT) SYRACE HD,US: FOX 68 (WSYT) SYRACE,fixed,,,needs-mapping,,FOX.rtf
598,429368,US: FOX (KCPQ),US: FOX (KCPQ),fixed,,,needs-mapping,,FOX.rtf
598,429366,US: FOX (KDVR),US: FOX (KDVR),fixed,,,needs-mapping,,FOX.rtf
598,429367,US: FOX (KDFW),US: FOX (KDFW),fixed,,,needs-mapping,,FOX.rtf
598,429365,US: FOX (KMSP),US: FOX (KMSP),fixed,,,needs-mapping,,FOX.rtf
598,429364,US: FOX (KOKH),US: FOX (KOKH),fixed,,,needs-mapping,,FOX.rtf
598,429363,US: FOX (KRIV),US: FOX (KRIV),fixed,,,needs-mapping,,FOX.rtf
598,429361,US: FOX (KSAZ),US: FOX (KSAZ),fixed,,,needs-mapping,,FOX.rtf
598,429360,US: FOX (KTTV),US: FOX (KTTV),fixed,,,needs-mapping,,FOX.rtf
598,429359,US: FOX (KTVI),US: FOX (KTVI),fixed,,,needs-mapping,,FOX.rtf
598,429357,US: FOX (KVVU),US: FOX (KVVU),fixed,,,needs-mapping,,FOX.rtf
598,429355,US: FOX (WBFF),US: FOX (WBFF),fixed,,,needs-mapping,,FOX.rtf
598,429354,US: FOX (WFLD),US: FOX (WFLD),fixed,,,needs-mapping,,FOX.rtf
598,429353,US: FOX (WFXT),US: FOX (WFXT),fixed,,,needs-mapping,,FOX.rtf
598,429352,US: FOX (WJBK),US: FOX (WJBK),fixed,,,needs-mapping,,FOX.rtf
598,429351,US: FOX (WJZY),US: FOX (WJZY),fixed,,,needs-mapping,,FOX.rtf
598,429348,US: FOX (WPGH),US: FOX (WPGH),fixed,,,needs-mapping,,FOX.rtf
598,429346,US: FOX (WSVN),US: FOX (WSVN),fixed,,,needs-mapping,,FOX.rtf
598,429344,US: FOX (WTXF),US: FOX (WTXF),fixed,,,needs-mapping,,FOX.rtf
598,429343,US: FOX (WVUE),US: FOX (WVUE),fixed,,,needs-mapping,,FOX.rtf
598,429341,US: FOX (WZTV),US: FOX (WZTV),fixed,,,needs-mapping,,FOX.rtf
598,429340,US: FOX (WITI),US: FOX (WITI),fixed,,,needs-mapping,,FOX.rtf
598,429339,US: FOX (WTVT),US: FOX (WTVT),fixed,,,needs-mapping,,FOX.rtf
598,429338,US: FOX (KTBC),US: FOX (KTBC),fixed,,,needs-mapping,,FOX.rtf
598,429337,US: FOX (WOGX),US: FOX (WOGX),fixed,,,needs-mapping,,FOX.rtf
598,429336,US: FOX (WOFL),US: FOX (WOFL),fixed,,,needs-mapping,,FOX.rtf
598,1782813,US: FOX AL MONTGOMERY (WCOV) HD,US: FOX AL MONTGOMERY (WCOV),fixed,,,needs-mapping,,FOX.rtf
598,1782812,US: FOX MO CAPE GIRARDEAU (KBSI) HD,US: FOX MO CAPE GIRARDEAU (KBSI),fixed,,,needs-mapping,,FOX.rtf
598,429358,US: FOX (KTVU) OAKLAND CALIFORNIA,US: FOX (KTVU) OAKLAND CALIFORNIA,fixed,,,needs-mapping,,FOX.rtf
598,429349,US: FOX (WPFO) WATERVILLE MAINE,US: FOX (WPFO) WATERVILLE MAINE,fixed,,,needs-mapping,,FOX.rtf
598,429347,US: FOX (WRAZ) RALEIGH NORTH CAROLINA,US: FOX (WRAZ) RALEIGH NORTH CAROLINA,fixed,,,needs-mapping,,FOX.rtf
598,429362,US: FOX (KRQEDT2) ALBUQUERQUE NEW MEXICO,US: FOX (KRQEDT2) ALBUQUERQUE NEW MEXICO,fixed,,,needs-mapping,,FOX.rtf
600,1820570,####### NBC \u1d34\u1d30\/\u1d3f\u1d2c\u1d42 \u2076\u2070\u1da0\u1d56\u02e2 #######,NBC \u1d34\u1d30\/\u1d3f\u1d2c\u1d42 \u2076\u2070\u1da0\u1d56\u02e2,fixed,,,needs-mapping,,nbc.rtf
600,1820226,US: NBC BOSTON NEWS (PC) \u1d3f\u1d2c\u1d42,US: NBC BOSTON NEWS (PC) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820466,US: NBC BRAVO (EAST) (D) \u1d3f\u1d2c\u1d42,US: NBC BRAVO (EAST) (D) \u1d3f\u1d2c\u1d42,fixed,,I229.14902.schedulesdirect.org,mapped-EPGTalk,EPGTalk US,nbc.rtf
600,1820193,US: NBC BRAVO (WEST) (D) \u1d3f\u1d2c\u1d42,US: NBC BRAVO (WEST) (D) \u1d3f\u1d2c\u1d42,fixed,,I1748.50057.gracenote.com,mapped-EPGTalk,EPGTalk US,nbc.rtf
600,1820225,US: NBC CHICAGO NEWS (PC) \u1d3f\u1d2c\u1d42,US: NBC CHICAGO NEWS (PC) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820474,US: NBC CNBC \u1d3f\u1d2c\u1d42,US: NBC CNBC \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820467,US: NBC E! (EAST) \u1d3f\u1d2c\u1d42,US: NBC E! (EAST) \u1d3f\u1d2c\u1d42,fixed,,I229.14902.schedulesdirect.org,mapped-EPGTalk,EPGTalk US,nbc.rtf
600,1820468,US: NBC E! (WEST) \u1d3f\u1d2c\u1d42,US: NBC E! (WEST) \u1d3f\u1d2c\u1d42,fixed,,I1748.50057.gracenote.com,mapped-EPGTalk,EPGTalk US,nbc.rtf
600,1820022,US: NBC GOLF CHANNEL (H) \u1d3f\u1d2c\u1d42,US: NBC GOLF CHANNEL (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820472,US: NBC GOLF \u1d3f\u1d2c\u1d42,US: NBC GOLF \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820320,US: NBC KOMU (A) \u1d3f\u1d2c\u1d42,US: NBC KOMU (A) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820321,US: NBC KSHB (A) \u1d3f\u1d2c\u1d42,US: NBC KSHB (A) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820209,US: NBC LOS ANGELES NEWS (PC) \u1d3f\u1d2c\u1d42,US: NBC LOS ANGELES NEWS (PC) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820047,US: NBC LX HOME (PC) \u1d3f\u1d2c\u1d42,US: NBC LX HOME (PC) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820473,US: NBC MS NOW \u1d3f\u1d2c\u1d42,US: NBC MS NOW \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820195,US: NBC NEW ENGLAND CABLE NEWS (NECN) (D) \u1d3f\u1d2c\u1d42,US: NBC NEW ENGLAND CABLE NEWS (NECN) (D) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820210,US: NBC NEW YORK NEWS (PC) \u1d3f\u1d2c\u1d42,US: NBC NEW YORK NEWS (PC) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820224,US: NBC NEWS NOW (A) \u1d3f\u1d2c\u1d42,US: NBC NEWS NOW (A) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820223,US: NBC NEWS NOW (D) \u1d3f\u1d2c\u1d42,US: NBC NEWS NOW (D) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820194,US: NBC NEWS NOW (D) \u1d3f\u1d2c\u1d42,US: NBC NEWS NOW (D) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1819990,US: NBC NEWS NOW (H) \u1d3f\u1d2c\u1d42,US: NBC NEWS NOW (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820222,US: NBC NEWS NOW (PC) \u1d3f\u1d2c\u1d42,US: NBC NEWS NOW (PC) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820048,US: NBC OXYGEN (WEST) \u1d3f\u1d2c\u1d42,US: NBC OXYGEN (WEST) \u1d3f\u1d2c\u1d42,fixed,,I1748.50057.gracenote.com,mapped-EPGTalk,EPGTalk US,nbc.rtf
600,1820221,US: NBC PHILADELPHIA NEWS (PC) \u1d3f\u1d2c\u1d42,US: NBC PHILADELPHIA NEWS (PC) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820220,US: NBC SOUTH FLORIDA NEWS (PC) \u1d3f\u1d2c\u1d42,US: NBC SOUTH FLORIDA NEWS (PC) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820218,US: NBC SPORTS BAY AREA (A) \u1d3f\u1d2c\u1d42,US: NBC SPORTS BAY AREA (A) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820199,US: NBC SPORTS BAY AREA (D) \u1d3f\u1d2c\u1d42,US: NBC SPORTS BAY AREA (D) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820201,US: NBC SPORTS BAY AREA (S) \u1d3f\u1d2c\u1d42,US: NBC SPORTS BAY AREA (S) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820258,US: NBC SPORTS BAY AREA PLUS (A) \u1d3f\u1d2c\u1d42,US: NBC SPORTS BAY AREA PLUS (A) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1819971,US: NBC SPORTS BAY AREA PLUS ALTERNATE (A) \u1d3f\u1d2c\u1d42,US: NBC SPORTS BAY AREA PLUS ALTERNATE (A) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820217,US: NBC SPORTS BOSTON (A) \u1d3f\u1d2c\u1d42,US: NBC SPORTS BOSTON (A) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820198,US: NBC SPORTS BOSTON (D) \u1d3f\u1d2c\u1d42,US: NBC SPORTS BOSTON (D) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820216,US: NBC SPORTS CALIFORNIA (A) \u1d3f\u1d2c\u1d42,US: NBC SPORTS CALIFORNIA (A) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820197,US: NBC SPORTS CALIFORNIA (D) \u1d3f\u1d2c\u1d42,US: NBC SPORTS CALIFORNIA (D) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820215,US: NBC SPORTS CALIFORNIA PLUS (A) \u1d3f\u1d2c\u1d42,US: NBC SPORTS CALIFORNIA PLUS (A) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820316,US: NBC SPORTS CALIFORNIA PLUS 2 (A) \u1d3f\u1d2c\u1d42,US: NBC SPORTS CALIFORNIA PLUS 2 (A) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820317,US: NBC SPORTS CHICAGO (A) \u1d3f\u1d2c\u1d42,US: NBC SPORTS CHICAGO (A) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820318,US: NBC SPORTS CHICAGO PLUS (A) \u1d3f\u1d2c\u1d42,US: NBC SPORTS CHICAGO PLUS (A) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1819948,US: NBC SPORTS NOW (A) \u1d3f\u1d2c\u1d42,US: NBC SPORTS NOW (A) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820219,US: NBC SPORTS NOW (PC) \u1d3f\u1d2c\u1d42,US: NBC SPORTS NOW (PC) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820288,US: NBC SPORTS NOW (S) \u1d3f\u1d2c\u1d42,US: NBC SPORTS NOW (S) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820196,US: NBC SPORTS PHILADELPHIA (D) \u1d3f\u1d2c\u1d42,US: NBC SPORTS PHILADELPHIA (D) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820200,US: NBC SPORTS PHILADELPHIA PLUS (D) \u1d3f\u1d2c\u1d42,US: NBC SPORTS PHILADELPHIA PLUS (D) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820469,US: NBC SYFY (EAST) \u1d3f\u1d2c\u1d42,US: NBC SYFY (EAST) \u1d3f\u1d2c\u1d42,fixed,,I229.14902.schedulesdirect.org,mapped-EPGTalk,EPGTalk US,nbc.rtf
600,1820470,US: NBC SYFY (WEST) \u1d3f\u1d2c\u1d42,US: NBC SYFY (WEST) \u1d3f\u1d2c\u1d42,fixed,,I1748.50057.gracenote.com,mapped-EPGTalk,EPGTalk US,nbc.rtf
600,1820471,US: NBC UNIVERSO (EAST) (D) \u1d3f\u1d2c\u1d42,US: NBC UNIVERSO (EAST) (D) \u1d3f\u1d2c\u1d42,fixed,,I229.14902.schedulesdirect.org,mapped-EPGTalk,EPGTalk US,nbc.rtf
600,1820465,US: NBC USA NETWORK (EAST) \u1d3f\u1d2c\u1d42,US: NBC USA NETWORK (EAST) \u1d3f\u1d2c\u1d42,fixed,,I229.14902.schedulesdirect.org,mapped-EPGTalk,EPGTalk US,nbc.rtf
600,1820322,US: NBC WNDU (A) \u1d3f\u1d2c\u1d42,US: NBC WNDU (A) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820323,US: NBC WPTV (A) \u1d3f\u1d2c\u1d42,US: NBC WPTV (A) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820271,US: NBC 2 (KJRH) TULSA (A) \u1d3f\u1d2c\u1d42,US: NBC 2 (KJRH) TULSA (A) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820122,US: NBC 2 (KJRH) TULSA (H) \u1d3f\u1d2c\u1d42,US: NBC 2 (KJRH) TULSA (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820544,US: NBC 2 (KNOP) NORTH PLATTE (D) \u1d3f\u1d2c\u1d42,US: NBC 2 (KNOP) NORTH PLATTE (D) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820085,US: NBC 2 (KPRC) HOUSTON (H) \u1d3f\u1d2c\u1d42,US: NBC 2 (KPRC) HOUSTON (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1819987,US: NBC 2 (KTUU) ANCHORAGE (H) \u1d3f\u1d2c\u1d42,US: NBC 2 (KTUU) ANCHORAGE (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820151,US: NBC 2 (WCBD) CHARLESTON (H) \u1d3f\u1d2c\u1d42,US: NBC 2 (WCBD) CHARLESTON (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820280,US: NBC 2 (WDTN) DAYTON (A) \u1d3f\u1d2c\u1d42,US: NBC 2 (WDTN) DAYTON (A) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820078,US: NBC 2 (WDTN) DAYTON (H) \u1d3f\u1d2c\u1d42,US: NBC 2 (WDTN) DAYTON (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820095,US: NBC 2 (WESH) DAYTONA BEACH (H) \u1d3f\u1d2c\u1d42,US: NBC 2 (WESH) DAYTONA BEACH (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820282,US: NBC 2 (WESH) ORLANDO (A) \u1d3f\u1d2c\u1d42,US: NBC 2 (WESH) ORLANDO (A) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820039,US: NBC 2 (WGRZ) BUFFALO (H) \u1d3f\u1d2c\u1d42,US: NBC 2 (WGRZ) BUFFALO (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820241,"US: NBC 2 (WGRZ) BUFFALO, NY (D) \u1d3f\u1d2c\u1d42","US: NBC 2 (WGRZ) BUFFALO, NY (D) \u1d3f\u1d2c\u1d42",fixed,,,needs-mapping,,nbc.rtf
600,1820182,US: NBC 2 (WLBZ) BANGOR (H) \u1d3f\u1d2c\u1d42,US: NBC 2 (WLBZ) BANGOR (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820240,"US: NBC 2 (WLBZ\/WCSH) BANGOR \/ PORTLAND, ME (D) \u1d3f\u1d2c\u1d42","US: NBC 2 (WLBZ\/WCSH) BANGOR \/ PORTLAND, ME (D) \u1d3f\u1d2c\u1d42",fixed,,,needs-mapping,,nbc.rtf
600,1820569,US: NBC 2 (WTWO) TERRE HAUTE (D) \u1d3f\u1d2c\u1d42,US: NBC 2 (WTWO) TERRE HAUTE (D) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820170,US: NBC 2 (WTWO) TERRE HAUTE (H) \u1d3f\u1d2c\u1d42,US: NBC 2 (WTWO) TERRE HAUTE (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820264,US: NBC 3 (KCRA) SACRAMENTO (A) \u1d3f\u1d2c\u1d42,US: NBC 3 (KCRA) SACRAMENTO (A) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820508,US: NBC 3 (KCRA) SACRAMENTO (D) \u1d3f\u1d2c\u1d42,US: NBC 3 (KCRA) SACRAMENTO (D) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820098,US: NBC 3 (KCRA) SACRAMENTO (H) \u1d3f\u1d2c\u1d42,US: NBC 3 (KCRA) SACRAMENTO (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820025,US: NBC 3 (KFDX) WICHITA FALLS (H) \u1d3f\u1d2c\u1d42,US: NBC 3 (KFDX) WICHITA FALLS (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820484,US: NBC 3 (KIEM) EUREKA (D) \u1d3f\u1d2c\u1d42,US: NBC 3 (KIEM) EUREKA (D) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820212,US: NBC 3 (KSNV) LAS VEGAS (A) \u1d3f\u1d2c\u1d42,US: NBC 3 (KSNV) LAS VEGAS (A) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820162,US: NBC 3 (KSNV) LAS VEGAS (H) \u1d3f\u1d2c\u1d42,US: NBC 3 (KSNV) LAS VEGAS (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820026,US: NBC 3 (KSNW) WICHITA (H) \u1d3f\u1d2c\u1d42,US: NBC 3 (KSNW) WICHITA (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820113,US: NBC 3 (KYTV) SPRINGFIELD (H) \u1d3f\u1d2c\u1d42,US: NBC 3 (KYTV) SPRINGFIELD (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820007,US: NBC 3 (WAVE) LOUISVILLE (H) \u1d3f\u1d2c\u1d42,US: NBC 3 (WAVE) LOUISVILLE (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820250,US: NBC 3 (WKYC) CLEVELAND (A) \u1d3f\u1d2c\u1d42,US: NBC 3 (WKYC) CLEVELAND (A) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820040,US: NBC 3 (WKYC) CLEVELAND (H) \u1d3f\u1d2c\u1d42,US: NBC 3 (WKYC) CLEVELAND (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820239,"US: NBC 3 (WKYC) CLEVELAND, OH (D) \u1d3f\u1d2c\u1d42","US: NBC 3 (WKYC) CLEVELAND, OH (D) \u1d3f\u1d2c\u1d42",fixed,,,needs-mapping,,nbc.rtf
600,1820555,US: NBC 3 (WLBT) JACKSON (D) \u1d3f\u1d2c\u1d42,US: NBC 3 (WLBT) JACKSON (D) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820093,US: NBC 3 (WLBT) JACKSON (H) \u1d3f\u1d2c\u1d42,US: NBC 3 (WLBT) JACKSON (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820031,US: NBC 3 (WRCB) CHATTANOOGA (H) \u1d3f\u1d2c\u1d42,US: NBC 3 (WRCB) CHATTANOOGA (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820072,US: NBC 3 (WSAV) SAVANNAH (H) \u1d3f\u1d2c\u1d42,US: NBC 3 (WSAV) SAVANNAH (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820514,US: NBC 3 (WSAZ) HUNTINGTON (D) \u1d3f\u1d2c\u1d42,US: NBC 3 (WSAZ) HUNTINGTON (D) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820118,US: NBC 3 (WSAZ) HUNTINGTON (H) \u1d3f\u1d2c\u1d42,US: NBC 3 (WSAZ) HUNTINGTON (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820211,US: NBC 3 (WSTM) SYRACUSE (A) \u1d3f\u1d2c\u1d42,US: NBC 3 (WSTM) SYRACUSE (A) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820539,US: NBC 3 (WSTM) SYRACUSE (D) \u1d3f\u1d2c\u1d42,US: NBC 3 (WSTM) SYRACUSE (D) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820184,US: NBC 3 (WSTM) SYRACUSE (H) \u1d3f\u1d2c\u1d42,US: NBC 3 (WSTM) SYRACUSE (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820146,US: NBC 4 (KAMR) AMARILLO (H) \u1d3f\u1d2c\u1d42,US: NBC 4 (KAMR) AMARILLO (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820444,"US: NBC 4 (KAMR) AMARILLO, TX (D) \u1d3f\u1d2c\u1d42","US: NBC 4 (KAMR) AMARILLO, TX (D) \u1d3f\u1d2c\u1d42",fixed,,,needs-mapping,,nbc.rtf
600,1820480,US: NBC 4 (KARK) LITTLE ROCK (D) \u1d3f\u1d2c\u1d42,US: NBC 4 (KARK) LITTLE ROCK (D) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1819991,US: NBC 4 (KARK) LITTLE ROCK (H) \u1d3f\u1d2c\u1d42,US: NBC 4 (KARK) LITTLE ROCK (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820253,US: NBC 4 (KFOR) OKLAHOMA CITY (A) \u1d3f\u1d2c\u1d42,US: NBC 4 (KFOR) OKLAHOMA CITY (A) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820016,US: NBC 4 (KFOR) OKLAHOMA CITY (H) \u1d3f\u1d2c\u1d42,US: NBC 4 (KFOR) OKLAHOMA CITY (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820236,US: NBC 4 (KNBC) LOS ANGELES (A) \u1d3f\u1d2c\u1d42,US: NBC 4 (KNBC) LOS ANGELES (A) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820023,US: NBC 4 (KNBC) LOS ANGELES (H) \u1d3f\u1d2c\u1d42,US: NBC 4 (KNBC) LOS ANGELES (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820208,US: NBC 4 (KNBC) LOS ANGELES (S) \u1d3f\u1d2c\u1d42,US: NBC 4 (KNBC) LOS ANGELES (S) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820273,US: NBC 4 (KOB) ALBUQUERQUE (A) \u1d3f\u1d2c\u1d42,US: NBC 4 (KOB) ALBUQUERQUE (A) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820136,US: NBC 4 (KOB) ALBUQUERQUE-SANTA FE (H) \u1d3f\u1d2c\u1d42,US: NBC 4 (KOB) ALBUQUERQUE-SANTA FE (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820105,US: NBC 4 (KSNB) LINCOLN (H) \u1d3f\u1d2c\u1d42,US: NBC 4 (KSNB) LINCOLN (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820567,US: NBC 4 (KTIV) SIOUX CITY (D) \u1d3f\u1d2c\u1d42,US: NBC 4 (KTIV) SIOUX CITY (D) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820140,US: NBC 4 (KTIV) SIOUX CITY (H) \u1d3f\u1d2c\u1d42,US: NBC 4 (KTIV) SIOUX CITY (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820112,US: NBC 4 (KVOA) MARANA (H) \u1d3f\u1d2c\u1d42,US: NBC 4 (KVOA) MARANA (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820478,US: NBC 4 (KVOA) TUCSON (D) \u1d3f\u1d2c\u1d42,US: NBC 4 (KVOA) TUCSON (D) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820279,US: NBC 4 (WCMH) COLUMBUS OH (A) \u1d3f\u1d2c\u1d42,US: NBC 4 (WCMH) COLUMBUS OH (A) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820081,US: NBC 4 (WCMH) COLUMBUS OH (H) \u1d3f\u1d2c\u1d42,US: NBC 4 (WCMH) COLUMBUS OH (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820275,US: NBC 4 (WDIV) DETROIT (A) \u1d3f\u1d2c\u1d42,US: NBC 4 (WDIV) DETROIT (A) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
600,1820108,US: NBC 4 (WDIV) DETROIT (H) \u1d3f\u1d2c\u1d42,US: NBC 4 (WDIV) DETROIT (H) \u1d3f\u1d2c\u1d42,fixed,,,needs-mapping,,nbc.rtf
